Age,Tenure_Years,Account_Balance_LKR,District,CRIB_Status,Recent_Loan_Rejected,Digital_Banking_User,Churn
38,5,200734.0,Anuradhapura,Clean,0,0,0
50,2,0.0,Kalutara,Clean,0,1,0
35,4,2046.0,Colombo,Clean,0,0,0
47,4,32635.0,Kegalle,Clean,0,1,1
59,4,81620.0,Nuwara Eliya,Clean,0,0,0
32,1,187995.0,Kandy,Clean,1,1,0
50,4,0.0,Colombo,Clean,0,1,0
41,0,1496.0,Gampaha,Clean,0,1,0
40,1,0.0,Colombo,Defaulted,1,0,1
40,2,13640.0,Gampaha,Clean,1,0,1
43,25,0.0,Gampaha,Clean,0,0,0
40,3,39959.0,Galle,Defaulted,0,0,0
41,6,0.0,Badulla,Clean,0,0,1
43,10,854748.0,Kalutara,Clean,1,0,0
23,4,16134.0,Kegalle,Clean,0,0,1
43,11,237403.0,Kalutara,Clean,0,1,0
31,2,34895.0,Polonnaruwa,Clean,1,1,0
31,1,152203.0,Colombo,Clean,0,1,0
42,4,9523.0,Ratnapura,Clean,1,0,1
29,0,16764.0,Matale,Clean,1,0,1
25,3,0.0,Matale,Clean,0,0,1
59,1,184172.0,Colombo,Clean,1,1,0
19,11,1940052.0,Anuradhapura,Clean,0,1,0
48,4,130479.0,Ratnapura,Defaulted,0,1,1
50,4,95684.0,Kalutara,Clean,0,1,0
33,0,353717.0,Colombo,Clean,0,1,0
44,6,74162.0,Galle,Clean,0,1,0
33,5,993062.0,Kandy,Clean,0,1,0
24,8,0.0,Galle,Clean,0,0,0
48,3,0.0,Gampaha,Defaulted,0,0,1
26,2,0.0,Gampaha,Clean,1,1,1
31,2,1213569.0,Gampaha,Clean,0,1,0
29,9,22092.0,Jaffna,Clean,1,0,0
47,3,2553.0,Gampaha,Clean,0,1,0
31,4,24612.0,Kilinochchi,Clean,0,0,0
19,5,85404.0,Moneragala,Clean,0,1,1
52,0,0.0,Gampaha,Clean,0,0,1
18,10,50885.0,Trincomalee,Defaulted,0,0,0
49,3,0.0,Jaffna,Clean,1,1,1
54,24,177184.0,Gampaha,Clean,0,1,0
45,4,80250.0,Galle,Clean,0,1,0
29,2,140218.0,Badulla,Clean,0,0,0
18,4,122066.0,Galle,Clean,0,0,0
43,1,0.0,Puttalam,Clean,0,0,1
33,2,173560.0,Colombo,Clean,0,1,0
60,1,126402.0,Colombo,Clean,0,0,1
24,2,0.0,Gampaha,Clean,0,1,0
25,12,5056686.0,Jaffna,Clean,0,0,0
40,15,495524.0,Gampaha,Clean,0,1,0
24,5,492695.0,Matara,Clean,1,0,0
20,0,74551.0,Kalutara,Clean,1,1,0
18,1,57093.0,Galle,Clean,0,1,0
19,4,57047.0,Kandy,Clean,0,0,0
37,7,37213.0,Jaffna,Clean,0,0,0
57,3,1501991.0,Jaffna,Clean,1,1,0
18,0,160273.0,Galle,Clean,0,0,0
32,3,318101.0,Ratnapura,Clean,0,0,0
47,5,12869.0,Gampaha,Clean,0,1,0
47,1,0.0,Gampaha,Clean,1,1,1
38,5,6616.0,Polonnaruwa,Clean,1,1,1
37,11,430451.0,Jaffna,Clean,0,0,0
40,0,17448.0,Kurunegala,Clean,0,1,0
44,12,38467.0,Colombo,Clean,0,1,0
18,6,169574.0,Jaffna,Clean,0,0,0
26,1,38376.0,Trincomalee,Clean,0,1,1
31,2,2352.0,Jaffna,Defaulted,1,0,1
20,0,0.0,Ampara,Clean,0,0,0
34,0,192828.0,Gampaha,Clean,0,1,0
20,9,0.0,Colombo,Clean,1,1,0
24,8,190523.0,Batticaloa,Clean,0,0,0
28,4,0.0,Galle,Clean,0,0,1
35,1,2321256.0,Gampaha,Clean,0,1,0
21,0,21401.0,Gampaha,Clean,0,1,1
42,4,151263.0,Colombo,Defaulted,1,0,1
30,1,15200.0,Puttalam,Clean,0,0,0
52,2,42054.0,Trincomalee,Clean,0,0,0
29,8,37991.0,Puttalam,Clean,1,1,0
38,1,246205.0,Kurunegala,Clean,0,0,0
42,4,23057.0,Hambantota,Clean,0,1,0
22,1,386391.0,Kurunegala,Clean,0,1,0
60,1,88442.0,Kegalle,Clean,0,0,0
25,9,15682.0,Kalutara,Defaulted,0,1,1
38,1,99557.0,Puttalam,Clean,0,0,0
18,3,0.0,Jaffna,Clean,0,0,0
35,19,644413.0,Hambantota,Defaulted,1,1,0
24,0,0.0,Kilinochchi,Clean,0,0,1
47,10,65523.0,Kurunegala,Clean,0,1,0
44,1,153825.0,Colombo,Clean,0,1,0
45,0,107309.0,Colombo,Clean,0,1,0
32,11,90694.0,Colombo,Clean,1,1,0
18,0,941390.0,Gampaha,Clean,0,1,0
34,3,1017927.0,Kegalle,Clean,0,0,0
26,6,102920.0,Galle,Clean,1,1,1
38,4,0.0,Colombo,Clean,1,1,0
47,0,0.0,Colombo,Clean,0,1,0
49,8,0.0,Colombo,Clean,0,1,0
37,2,0.0,Colombo,Clean,1,1,1
58,4,0.0,Kandy,Clean,1,1,0
44,1,370055.0,Matara,Clean,0,0,0
29,4,0.0,Colombo,Clean,0,1,1
44,2,27485.0,Kurunegala,Clean,0,0,1
42,0,125542.0,Kalutara,Clean,0,1,1
18,0,233797.0,Galle,Defaulted,1,1,1
29,2,125629.0,Colombo,Clean,0,1,1
38,1,2855.0,Batticaloa,Clean,1,1,0
36,3,1064640.0,Puttalam,Clean,0,0,0
50,0,164787.0,Ratnapura,Defaulted,0,1,1
55,1,48970.0,Hambantota,Clean,0,0,1
18,5,247426.0,Kandy,Clean,0,0,1
46,1,0.0,Matara,Clean,0,1,1
23,3,164189.0,Batticaloa,Clean,0,1,0
20,1,106156.0,Colombo,Clean,0,1,1
48,1,0.0,Kandy,Clean,1,1,1
38,4,40500.0,Kalutara,Clean,0,1,0
37,0,215375.0,Colombo,Clean,0,1,0
30,8,213819.0,Kegalle,Defaulted,1,0,1
20,5,0.0,Matara,Clean,0,1,0
49,10,421185.0,Kalutara,Clean,0,1,0
59,8,104534.0,Gampaha,Clean,0,1,0
30,4,64412.0,Kandy,Clean,0,1,0
26,1,134700.0,Gampaha,Clean,0,1,0
35,4,0.0,Anuradhapura,Clean,0,0,0
38,2,0.0,Nuwara Eliya,Clean,0,0,0
31,13,0.0,Kurunegala,Clean,0,1,0
32,4,828798.0,Colombo,Defaulted,0,0,1
31,3,0.0,Kandy,Clean,0,1,0
52,5,0.0,Gampaha,Clean,0,1,0
29,0,37901.0,Colombo,Clean,1,1,1
18,3,138637.0,Nuwara Eliya,Clean,0,0,1
37,0,32359.0,Kandy,Clean,1,0,0
38,0,40099.0,Kurunegala,Clean,0,0,0
18,1,60765.0,Matara,Clean,1,0,1
48,3,623402.0,Colombo,Defaulted,1,1,1
51,4,261755.0,Gampaha,Clean,0,0,0
29,20,60880.0,Colombo,Clean,0,1,0
43,3,0.0,Matale,Defaulted,0,0,0
35,4,436361.0,Kalutara,Clean,0,0,0
33,0,72673.0,Nuwara Eliya,Clean,0,0,1
52,2,17051.0,Hambantota,Clean,1,1,1
49,0,449136.0,Colombo,Clean,0,1,0
35,17,0.0,Ampara,Clean,1,0,0
33,25,72070.0,Gampaha,Clean,0,1,0
30,3,337966.0,Gampaha,Clean,0,0,0
34,8,0.0,Gampaha,Clean,0,1,1
43,1,442668.0,Kalutara,Defaulted,0,0,1
53,6,0.0,Kurunegala,Clean,0,0,1
26,0,253791.0,Colombo,Clean,0,1,0
43,3,120359.0,Colombo,Clean,0,0,0
38,0,244548.0,Galle,Clean,0,0,1
33,0,24551.0,Badulla,Clean,1,1,0
47,1,17040.0,Hambantota,Clean,0,0,0
33,7,6777.0,Mannar,Clean,0,0,0
32,0,0.0,Batticaloa,Clean,0,0,1
24,8,1135176.0,Ratnapura,Clean,0,1,0
27,6,399456.0,Gampaha,Clean,0,0,1
34,1,944735.0,Matale,Defaulted,1,0,1
41,3,25412.0,Kegalle,Clean,0,1,0
51,20,7224.0,Colombo,Clean,0,0,0
49,4,0.0,Mannar,Clean,0,1,1
24,2,0.0,Matara,Clean,0,1,0
27,2,65029.0,Kalutara,Clean,0,0,0
34,1,1516855.0,Gampaha,Clean,0,1,0
22,5,262226.0,Matara,Clean,0,1,0
37,1,617369.0,Colombo,Clean,1,1,0
34,3,197680.0,Nuwara Eliya,Clean,0,0,0
36,4,25201.0,Anuradhapura,Clean,1,1,0
57,9,9621.0,Colombo,Clean,0,1,0
26,12,0.0,Kandy,Clean,1,0,1
47,1,371397.0,Kalutara,Clean,0,1,0
33,17,0.0,Kalutara,Clean,0,0,0
52,3,100940.0,Gampaha,Clean,0,1,0
44,3,13448.0,Anuradhapura,Clean,0,1,1
38,6,76873.0,Colombo,Clean,0,0,0
31,20,45814.0,Gampaha,Clean,0,1,0
44,6,79407.0,Ratnapura,Clean,0,0,1
52,1,185595.0,Colombo,Defaulted,0,0,1
36,1,39023.0,Ampara,Defaulted,1,0,1
28,7,0.0,Jaffna,Clean,0,1,0
49,2,129359.0,Kalutara,Defaulted,0,1,1
28,4,1014101.0,Batticaloa,Clean,0,0,0
27,10,107245.0,Colombo,Defaulted,0,0,0
27,0,233336.0,Matara,Clean,0,1,0
46,1,115052.0,Jaffna,Clean,0,0,0
27,0,12222.0,Gampaha,Clean,0,1,0
65,1,54124.0,Nuwara Eliya,Clean,0,0,1
23,1,65650.0,Kegalle,Clean,0,1,1
40,11,11344.0,Colombo,Clean,1,0,1
26,3,0.0,Galle,Clean,0,0,1
58,2,4150.0,Kalutara,Clean,0,0,1
53,3,16955.0,Moneragala,Clean,0,1,0
43,0,806237.0,Colombo,Clean,1,0,1
41,4,0.0,Gampaha,Clean,0,0,1
26,7,3777855.0,Colombo,Clean,0,1,0
30,1,0.0,Colombo,Clean,0,1,1
46,2,124494.0,Gampaha,Clean,0,0,0
45,5,0.0,Colombo,Clean,0,1,0
44,9,40141.0,Moneragala,Clean,1,0,1
27,2,0.0,Nuwara Eliya,Clean,1,0,1
37,7,54537.0,Anuradhapura,Clean,0,1,0
28,7,94721.0,Puttalam,Clean,0,1,0
62,7,2555765.0,Gampaha,Defaulted,1,0,1
36,8,363413.0,Kegalle,Clean,0,0,0
42,2,147426.0,Nuwara Eliya,Clean,0,0,0
28,3,15584.0,Anuradhapura,Clean,0,0,1
18,2,128283.0,Puttalam,Clean,0,1,1
45,2,17482.0,Kalutara,Clean,1,1,1
47,2,35623.0,Mannar,Clean,0,0,0
35,1,574662.0,Colombo,Clean,0,1,0
46,1,9084.0,Kalutara,Clean,0,1,0
40,0,512763.0,Colombo,Clean,0,1,0
43,1,2534759.0,Gampaha,Clean,0,1,0
60,7,11370.0,Puttalam,Clean,0,1,0
46,5,14428.0,Gampaha,Defaulted,0,0,0
47,22,39475.0,Moneragala,Clean,0,0,0
24,0,0.0,Gampaha,Defaulted,0,1,1
35,0,105782.0,Colombo,Clean,0,1,0
36,13,266514.0,Gampaha,Clean,0,0,0
34,2,91767.0,Colombo,Defaulted,1,1,1
36,2,0.0,Puttalam,Clean,1,0,1
37,0,212528.0,Gampaha,Clean,1,1,0
28,7,402395.0,Galle,Clean,1,0,0
35,0,86853.0,Matara,Clean,0,0,1
44,0,0.0,Gampaha,Clean,0,1,0
41,5,9457.0,Galle,Clean,0,1,0
36,1,0.0,Galle,Defaulted,1,0,1
42,1,30829.0,Kandy,Clean,1,1,0
18,0,47071.0,Kegalle,Clean,0,0,0
43,0,22342.0,Galle,Clean,1,0,0
18,6,159597.0,Kegalle,Clean,0,0,0
54,3,188520.0,Mullaitivu,Clean,0,0,0
44,1,125628.0,Gampaha,Clean,1,0,1
34,10,8129.0,Polonnaruwa,Clean,1,1,0
42,0,0.0,Gampaha,Clean,0,1,0
34,3,54327.0,Vavuniya,Clean,0,0,0
46,0,13145.0,Jaffna,Clean,0,1,0
18,11,847109.0,Colombo,Clean,0,1,0
48,0,44421.0,Batticaloa,Clean,0,0,0
48,6,0.0,Galle,Clean,0,1,0
25,7,317975.0,Galle,Clean,0,1,0
51,5,85716.0,Colombo,Clean,0,1,0
39,0,131795.0,Colombo,Clean,0,0,0
45,12,101567.0,Ampara,Clean,0,0,0
18,4,88819.0,Hambantota,Clean,0,0,0
57,1,0.0,Nuwara Eliya,Clean,0,1,1
38,1,50694.0,Kurunegala,Clean,0,0,1
44,1,248952.0,Nuwara Eliya,Defaulted,1,1,1
31,4,1059079.0,Colombo,Clean,0,1,0
42,2,12172.0,Colombo,Clean,0,1,0
32,7,238348.0,Colombo,Clean,0,1,0
35,0,18908.0,Ampara,Clean,0,0,1
37,13,1060614.0,Kandy,Clean,0,0,0
41,5,29876.0,Kurunegala,Defaulted,1,0,1
56,2,5501.0,Mannar,Clean,0,0,1
35,0,14427.0,Nuwara Eliya,Clean,0,0,0
26,5,218098.0,Colombo,Clean,0,1,0
37,3,0.0,Kalutara,Defaulted,1,1,1
35,4,0.0,Kurunegala,Clean,0,0,0
36,0,19447.0,Hambantota,Clean,1,0,0
35,5,130181.0,Colombo,Clean,0,1,0
24,0,1784251.0,Vavuniya,Clean,0,0,0
37,0,92347.0,Colombo,Clean,0,1,0
38,0,0.0,Gampaha,Clean,0,1,0
37,3,235887.0,Colombo,Clean,0,1,0
40,2,69732.0,Colombo,Defaulted,0,1,0
44,5,230093.0,Colombo,Defaulted,0,1,1
24,1,33417.0,Gampaha,Clean,0,1,1
54,2,208307.0,Kandy,Clean,0,1,0
49,3,90897.0,Kandy,Clean,0,0,0
50,0,5483.0,Badulla,Clean,0,1,0
64,2,46286.0,Jaffna,Clean,0,1,0
50,1,4106911.0,Colombo,Clean,1,1,0
38,0,0.0,Matara,Clean,0,1,1
52,0,65599.0,Kalutara,Clean,0,1,0
49,4,396782.0,Puttalam,Clean,0,0,0
46,2,220020.0,Hambantota,Clean,0,0,0
42,1,209895.0,Ratnapura,Clean,0,1,0
42,3,72390.0,Kalutara,Clean,0,1,0
19,0,54589.0,Kalutara,Clean,0,1,0
50,0,0.0,Kurunegala,Clean,0,0,1
39,4,539590.0,Colombo,Clean,0,1,0
43,1,39303.0,Gampaha,Clean,0,1,1
36,1,25239.0,Gampaha,Clean,0,1,0
71,8,0.0,Batticaloa,Clean,1,0,0
50,7,57064.0,Puttalam,Defaulted,0,0,0
32,5,16799.0,Jaffna,Clean,0,0,0
29,12,198371.0,Anuradhapura,Clean,0,0,0
49,8,372011.0,Colombo,Defaulted,0,1,0
36,22,17021.0,Batticaloa,Defaulted,1,0,1
31,0,137424.0,Galle,Defaulted,0,0,1
47,4,0.0,Colombo,Clean,0,1,1
18,6,654026.0,Colombo,Clean,0,0,0
20,6,374131.0,Kandy,Clean,0,1,0
39,3,35006.0,Ampara,Clean,0,0,1
34,1,77892.0,Colombo,Clean,0,1,1
32,1,24180.0,Kurunegala,Defaulted,0,0,1
47,4,42730.0,Kandy,Clean,0,1,0
25,1,0.0,Colombo,Clean,0,0,1
36,4,110140.0,Colombo,Clean,0,1,0
72,9,41943.0,Trincomalee,Clean,1,0,1
34,0,80558.0,Colombo,Clean,1,1,0
41,2,25101.0,Hambantota,Clean,0,1,0
30,0,255290.0,Gampaha,Clean,0,0,0
55,9,0.0,Kandy,Defaulted,1,1,1
18,3,149676.0,Gampaha,Clean,0,0,0
40,1,633901.0,Colombo,Clean,0,0,1
44,16,21172.0,Galle,Clean,1,0,0
53,0,147082.0,Hambantota,Clean,0,0,1
46,0,0.0,Kandy,Clean,0,1,0
35,5,1386.0,Gampaha,Clean,0,1,1
53,0,0.0,Hambantota,Clean,0,0,0
46,4,0.0,Gampaha,Clean,0,1,0
60,3,2657.0,Kandy,Clean,0,0,0
21,2,0.0,Colombo,Clean,1,1,0
18,0,251950.0,Colombo,Clean,0,1,0
27,10,49329.0,Batticaloa,Clean,1,1,0
23,1,55906.0,Anuradhapura,Clean,0,0,0
32,0,344180.0,Colombo,Defaulted,0,1,1
35,0,138812.0,Kalutara,Clean,0,1,0
39,2,89949.0,Kandy,Clean,1,0,1
18,0,0.0,Colombo,Clean,0,1,1
52,2,74900.0,Colombo,Clean,0,1,0
22,3,53172.0,Gampaha,Clean,0,0,0
46,4,0.0,Hambantota,Clean,0,0,0
46,0,8694.0,Galle,Defaulted,0,1,0
23,5,36766.0,Puttalam,Clean,1,0,1
18,2,274545.0,Kurunegala,Clean,0,1,0
35,0,125936.0,Gampaha,Clean,0,0,1
39,4,0.0,Anuradhapura,Clean,1,0,0
19,11,277439.0,Kegalle,Clean,0,0,0
42,1,80331.0,Kegalle,Clean,0,0,1
37,1,0.0,Kandy,Clean,0,1,0
25,7,17813.0,Kandy,Clean,1,0,1
34,1,32290.0,Matara,Clean,1,0,1
36,0,150360.0,Colombo,Clean,0,1,0
45,2,2516505.0,Batticaloa,Clean,0,0,0
38,1,354741.0,Colombo,Clean,0,0,0
45,14,30876.0,Ratnapura,Clean,0,0,0
56,1,96676.0,Kandy,Clean,0,1,0
48,3,50293.0,Polonnaruwa,Clean,0,0,0
30,0,0.0,Puttalam,Defaulted,0,0,1
51,2,587328.0,Colombo,Defaulted,0,1,0
55,2,223945.0,Kandy,Clean,0,0,0
35,0,508134.0,Gampaha,Defaulted,0,1,1
33,0,475561.0,Gampaha,Defaulted,0,0,1
25,4,18487.0,Polonnaruwa,Clean,1,0,1
43,1,0.0,Matara,Clean,0,1,0
21,0,32085.0,Colombo,Clean,0,0,1
33,0,29611.0,Gampaha,Clean,1,1,0
64,8,37899.0,Trincomalee,Clean,1,0,1
40,6,95520.0,Colombo,Clean,0,0,0
42,5,3546.0,Galle,Clean,0,0,0
41,2,13748.0,Kandy,Defaulted,1,0,1
18,0,0.0,Badulla,Defaulted,0,0,1
45,5,0.0,Matale,Clean,0,1,0
52,4,119283.0,Colombo,Clean,1,1,0
37,4,295852.0,Kurunegala,Clean,0,1,0
18,1,258225.0,Gampaha,Clean,1,1,1
39,5,0.0,Colombo,Clean,1,1,1
34,4,734079.0,Anuradhapura,Clean,0,0,0
20,2,23527.0,Moneragala,Defaulted,1,1,1
42,11,35308.0,Galle,Clean,0,1,0
29,8,467946.0,Jaffna,Defaulted,1,0,1
46,3,460848.0,Anuradhapura,Clean,1,0,0
62,14,0.0,Kurunegala,Defaulted,0,0,1
32,17,39692.0,Ratnapura,Clean,0,1,0
54,13,173325.0,Matale,Clean,0,1,0
33,2,327620.0,Galle,Clean,0,0,0
43,4,35959.0,Matale,Defaulted,1,0,1
43,2,39997.0,Anuradhapura,Clean,1,1,1
38,3,0.0,Hambantota,Clean,0,0,0
34,15,0.0,Colombo,Clean,0,1,0
49,2,10921.0,Matale,Defaulted,1,1,1
24,10,36878.0,Colombo,Clean,1,1,0
51,1,43527.0,Colombo,Clean,0,1,0
48,0,13251.0,Hambantota,Clean,0,0,0
47,3,150910.0,Ratnapura,Clean,0,1,0
26,0,14940.0,Matara,Defaulted,1,0,0
22,6,162683.0,Anuradhapura,Clean,0,1,0
19,3,14698.0,Colombo,Defaulted,0,1,1
36,7,0.0,Galle,Clean,0,1,0
42,2,32725.0,Kalutara,Clean,0,1,1
54,9,13989.0,Ampara,Clean,0,1,0
41,6,54752.0,Ratnapura,Clean,1,1,0
54,9,147868.0,Gampaha,Clean,0,0,0
31,4,0.0,Kalutara,Clean,1,0,1
50,25,27634.0,Colombo,Clean,0,1,0
46,5,38376.0,Colombo,Clean,0,1,0
25,5,0.0,Jaffna,Defaulted,1,0,1
27,2,0.0,Matara,Clean,0,0,1
18,2,0.0,Anuradhapura,Clean,0,0,1
39,1,151280.0,Gampaha,Clean,1,1,1
36,0,92089.0,Nuwara Eliya,Clean,0,0,0
38,2,36770.0,Puttalam,Clean,0,0,1
42,7,102753.0,Kandy,Clean,0,0,0
18,0,0.0,Galle,Clean,1,1,1
39,4,3672006.0,Kandy,Clean,0,1,0
47,0,0.0,Colombo,Clean,0,1,0
40,6,0.0,Kandy,Clean,0,0,1
37,15,58624.0,Kandy,Defaulted,0,1,0
19,1,0.0,Galle,Clean,0,1,0
43,3,120665.0,Galle,Clean,0,0,0
32,8,40267.0,Gampaha,Clean,0,0,0
51,15,3296147.0,Matale,Defaulted,0,1,0
46,1,6422.0,Badulla,Clean,0,0,0
35,5,1211042.0,Kegalle,Clean,0,1,0
18,0,21258.0,Colombo,Clean,0,0,0
25,14,0.0,Gampaha,Defaulted,0,0,0
39,0,55408.0,Matale,Clean,0,1,0
47,0,330383.0,Kurunegala,Defaulted,1,1,1
38,7,1612562.0,Trincomalee,Clean,0,1,0
41,7,61873.0,Jaffna,Defaulted,1,1,1
40,4,68086.0,Badulla,Clean,0,1,0
25,2,638047.0,Ampara,Clean,1,1,1
39,7,388455.0,Trincomalee,Clean,0,0,1
18,4,81687.0,Colombo,Defaulted,0,1,0
53,4,551548.0,Galle,Clean,0,1,0
54,6,6214.0,Matara,Clean,0,1,0
37,3,0.0,Matara,Defaulted,1,0,1
32,2,0.0,Gampaha,Clean,0,1,0
44,25,96927.0,Colombo,Clean,0,1,0
39,2,38786.0,Badulla,Clean,0,0,0
44,3,2217084.0,Gampaha,Defaulted,0,1,0
18,0,54475.0,Gampaha,Defaulted,1,1,1
39,0,1954031.0,Gampaha,Clean,0,0,0
39,7,36394.0,Batticaloa,Clean,0,1,0
49,1,64661.0,Moneragala,Clean,0,0,1
61,2,159108.0,Galle,Defaulted,0,1,1
29,6,65045.0,Gampaha,Clean,0,1,0
39,0,0.0,Kilinochchi,Clean,0,1,1
36,7,26398.0,Badulla,Clean,0,0,0
37,0,85674.0,Colombo,Clean,1,1,1
47,3,69324.0,Ratnapura,Clean,0,0,0
30,0,0.0,Kurunegala,Clean,0,1,1
39,8,0.0,Gampaha,Defaulted,0,1,1
33,2,162060.0,Trincomalee,Clean,0,1,0
59,7,48459.0,Badulla,Clean,1,1,0
33,12,0.0,Colombo,Defaulted,0,0,1
40,0,0.0,Kalutara,Clean,1,1,1
56,1,2971620.0,Colombo,Defaulted,1,1,0
29,0,118893.0,Colombo,Clean,1,1,0
44,3,23519.0,Gampaha,Clean,0,1,0
27,0,89142.0,Kurunegala,Defaulted,0,0,0
25,0,1581914.0,Gampaha,Clean,0,1,0
42,2,1627.0,Galle,Clean,0,1,0
54,3,17072.0,Colombo,Clean,0,1,1
53,2,0.0,Ratnapura,Clean,0,0,0
38,1,0.0,Galle,Clean,0,0,1
46,0,68558.0,Gampaha,Clean,1,1,1
27,9,2158.0,Mullaitivu,Clean,0,0,1
30,0,0.0,Jaffna,Defaulted,1,1,1
34,3,668.0,Trincomalee,Clean,1,1,0
39,11,20597.0,Anuradhapura,Clean,0,0,0
18,0,1985457.0,Gampaha,Clean,0,1,0
43,4,0.0,Moneragala,Defaulted,1,1,1
32,4,0.0,Kurunegala,Clean,0,0,1
39,4,18994.0,Kandy,Clean,0,1,0
18,3,762103.0,Kalutara,Clean,0,1,1
38,1,19540.0,Batticaloa,Clean,0,1,0
41,19,45917.0,Colombo,Clean,0,1,0
26,16,16646.0,Kalutara,Clean,0,1,1
44,2,0.0,Gampaha,Clean,1,1,0
50,0,0.0,Gampaha,Clean,1,1,0
18,14,333011.0,Galle,Defaulted,0,1,0
32,1,31293.0,Moneragala,Clean,0,0,1
33,4,7225.0,Kalutara,Clean,0,0,0
50,6,109728.0,Gampaha,Clean,0,0,0
47,1,55527.0,Kurunegala,Clean,0,0,0
18,0,80399.0,Galle,Clean,0,1,0
54,0,274532.0,Jaffna,Clean,0,0,0
31,0,73085.0,Galle,Clean,0,1,0
55,1,9144.0,Galle,Clean,0,0,0
44,1,93359.0,Kalutara,Defaulted,0,0,0
36,2,0.0,Kegalle,Clean,0,0,0
26,2,188029.0,Kurunegala,Clean,1,1,0
36,20,0.0,Colombo,Clean,0,0,0
26,9,3109825.0,Ampara,Clean,0,0,0
30,7,0.0,Kalutara,Defaulted,1,1,1
53,3,0.0,Gampaha,Clean,0,1,0
28,6,44418.0,Colombo,Clean,1,1,0
28,1,35583.0,Colombo,Clean,0,0,1
36,2,79069.0,Jaffna,Clean,0,0,0
38,2,111421.0,Gampaha,Clean,0,0,1
31,6,0.0,Moneragala,Clean,0,0,1
31,3,0.0,Kurunegala,Defaulted,1,0,1
55,2,0.0,Nuwara Eliya,Clean,0,0,1
44,2,0.0,Matara,Clean,0,1,0
25,13,103314.0,Gampaha,Clean,0,1,0
22,4,7866.0,Gampaha,Clean,1,0,1
22,1,0.0,Nuwara Eliya,Clean,0,1,0
23,0,221419.0,Gampaha,Clean,0,0,0
26,2,1106.0,Kegalle,Clean,0,0,0
27,2,143564.0,Kegalle,Clean,0,1,0
42,0,277697.0,Puttalam,Clean,0,0,0
34,0,57181.0,Galle,Clean,0,1,0
33,1,95464.0,Gampaha,Clean,0,0,1
41,1,7065.0,Galle,Clean,1,1,0
31,1,39400.0,Colombo,Clean,1,1,1
34,2,444166.0,Kandy,Clean,0,1,0
30,1,4951584.0,Ratnapura,Clean,0,1,1
40,10,131241.0,Jaffna,Clean,0,0,0
52,3,12959.0,Nuwara Eliya,Clean,1,0,1
52,9,0.0,Kurunegala,Defaulted,1,1,1
19,0,0.0,Colombo,Clean,0,1,0
48,5,464219.0,Galle,Clean,0,1,0
41,3,183673.0,Gampaha,Clean,0,0,0
54,8,61820.0,Kalutara,Defaulted,0,1,1
72,4,60200.0,Kandy,Clean,0,1,0
41,0,141542.0,Badulla,Clean,0,0,0
52,7,14171.0,Kegalle,Clean,1,1,1
27,3,0.0,Nuwara Eliya,Clean,1,1,0
34,2,9107.0,Kilinochchi,Clean,0,0,0
50,5,0.0,Mannar,Defaulted,0,0,0
53,0,0.0,Colombo,Clean,0,1,0
43,3,54145.0,Ratnapura,Clean,1,0,0
33,0,0.0,Colombo,Defaulted,1,0,1
28,4,0.0,Puttalam,Defaulted,0,1,1
43,3,27449.0,Ratnapura,Defaulted,1,1,1
40,9,1148162.0,Colombo,Defaulted,1,1,1
31,4,0.0,Nuwara Eliya,Clean,0,1,0
61,4,31877.0,Colombo,Defaulted,0,1,1
29,3,0.0,Nuwara Eliya,Clean,0,0,1
20,6,225657.0,Kandy,Clean,0,1,1
62,10,28611.0,Hambantota,Clean,0,0,0
18,2,0.0,Gampaha,Clean,0,0,0
39,3,117440.0,Kurunegala,Clean,0,1,1
43,0,0.0,Jaffna,Clean,0,0,0
35,6,13763.0,Colombo,Clean,0,1,1
27,3,71954.0,Nuwara Eliya,Clean,0,1,0
26,9,50428.0,Kurunegala,Defaulted,0,0,1
33,1,0.0,Kalutara,Clean,0,0,1
42,4,19253.0,Colombo,Clean,0,1,0
23,4,28704.0,Colombo,Clean,0,1,1
25,2,98190.0,Gampaha,Clean,0,0,1
44,1,0.0,Jaffna,Clean,0,0,1
58,5,1049111.0,Puttalam,Clean,0,1,0
32,9,262616.0,Gampaha,Clean,0,0,0
40,7,1070859.0,Colombo,Clean,1,1,0
18,2,157541.0,Gampaha,Clean,0,1,0
18,1,20431.0,Puttalam,Clean,0,0,0
19,1,0.0,Ratnapura,Clean,0,1,0
45,7,44213.0,Gampaha,Clean,0,0,0
33,0,415529.0,Matale,Clean,0,0,0
36,3,0.0,Batticaloa,Defaulted,0,1,1
52,0,35939.0,Colombo,Clean,0,0,0
25,3,73122.0,Kegalle,Defaulted,0,0,1
18,25,26291.0,Colombo,Clean,1,1,0
40,3,42875.0,Kegalle,Clean,0,0,0
27,1,0.0,Matale,Clean,1,0,1
60,2,37176.0,Gampaha,Defaulted,1,1,1
43,6,17299.0,Colombo,Clean,0,0,1
56,3,356187.0,Gampaha,Clean,1,1,0
27,2,113229.0,Moneragala,Clean,0,0,0
36,9,0.0,Colombo,Clean,0,0,0
31,4,0.0,Trincomalee,Clean,0,1,0
37,0,0.0,Batticaloa,Clean,0,0,1
55,5,0.0,Ampara,Clean,0,0,1
45,14,192720.0,Kandy,Clean,0,0,1
41,0,0.0,Gampaha,Clean,0,0,1
18,11,0.0,Colombo,Clean,0,0,1
